,Basin,No. of Cycl,Time,V5,V6,Lat,Lon,Speed(knots),lat_tenth,lon_tenth,diff,total_1,total_2,sst_1,sst_2_past_1_month
10766,SP,20,2016-04-19 06:00:00, BEST,0, 141S, 1762W,30,14.1,176.2,42477 days 06:00:00,1019454.0,1018734.0,302.7726673727359,302.5806131309798
10767,SP,20,2016-04-19 12:00:00, BEST,0, 138S, 1768W,30,13.8,176.8,42477 days 12:00:00,1019460.0,1018740.0,302.71479388470675,302.55917850578385
10768,SP,20,2016-04-19 18:00:00, BEST,0, 135S, 1775W,30,13.5,177.5,42477 days 18:00:00,1019466.0,1018746.0,302.66806640177947,302.56818104836617
10769,SP,20,2016-04-20 00:00:00, BEST,0, 132S, 1781W,30,13.2,178.1,42478 days 00:00:00,1019472.0,1018752.0,302.63977269652077,302.5827565934994
10770,SP,20,2016-04-20 06:00:00, BEST,0, 130S, 1785W,35,13.0,178.5,42478 days 06:00:00,1019478.0,1018758.0,302.63848661900903,302.5926165210896
10771,SP,20,2016-04-20 12:00:00, BEST,0, 127S, 1791W,40,12.7,179.1,42478 days 12:00:00,1019484.0,1018764.0,302.627769306411,302.584900056019
10772,SP,20,2016-04-20 18:00:00, BEST,0, 125S, 1796W,50,12.5,179.6,42478 days 18:00:00,1019490.0,1018770.0,302.60247644867974,302.5360291105722
10773,SP,20,2016-04-21 00:00:00, BEST,0, 128S, 1795W,50,12.8,179.5,42479 days 00:00:00,1019496.0,1018776.0,302.60247644867974,302.5360291105722
10774,SP,20,2016-04-21 06:00:00, BEST,0, 127S, 1792W,50,12.7,179.2,42479 days 06:00:00,1019502.0,1018782.0,302.60933552874246,302.5630367383191
10775,SP,20,2016-04-21 12:00:00, BEST,0, 126S, 1789W,55,12.6,178.9,42479 days 12:00:00,1019508.0,1018788.0,302.627769306411,302.584900056019
10776,SP,20,2016-04-21 12:00:00, BEST,0, 126S, 1789W,55,12.6,178.9,42479 days 12:00:00,1019508.0,1018788.0,302.627769306411,302.584900056019
10777,SP,20,2016-04-21 18:00:00, BEST,0, 127S, 1783W,60,12.7,178.3,42479 days 18:00:00,1019514.0,1018794.0,302.63762923400117,302.5943312911053
10778,SP,20,2016-04-21 18:00:00, BEST,0, 127S, 1783W,60,12.7,178.3,42479 days 18:00:00,1019514.0,1018794.0,302.63762923400117,302.5943312911053
10779,SP,20,2016-04-22 00:00:00, BEST,0, 125S, 1774W,70,12.5,177.4,42480 days 00:00:00,1019520.0,1018800.0,302.66806640177947,302.56818104836617
10780,SP,20,2016-04-22 00:00:00, BEST,0, 125S, 1774W,70,12.5,177.4,42480 days 00:00:00,1019520.0,1018800.0,302.66806640177947,302.56818104836617
10781,SP,20,2016-04-22 06:00:00, BEST,0, 124S, 1771W,80,12.4,177.1,42480 days 06:00:00,1019526.0,1018806.0,302.69721749204604,302.5643228158309
10782,SP,20,2016-04-22 06:00:00, BEST,0, 124S, 1771W,80,12.4,177.1,42480 days 06:00:00,1019526.0,1018806.0,302.69721749204604,302.5643228158309
10783,SP,20,2016-04-22 06:00:00, BEST,0, 124S, 1771W,80,12.4,177.1,42480 days 06:00:00,1019526.0,1018806.0,302.69721749204604,302.5643228158309
10784,SP,20,2016-04-22 09:00:00, BEST,0, 123S, 1767W,85,12.3,176.7,42480 days 09:00:00,1019529.0,1018809.0,302.71479388470675,302.55917850578385
10785,SP,20,2016-04-22 09:00:00, BEST,0, 123S, 1767W,85,12.3,176.7,42480 days 09:00:00,1019529.0,1018809.0,302.71479388470675,302.55917850578385
10786,SP,20,2016-04-22 09:00:00, BEST,0, 123S, 1767W,85,12.3,176.7,42480 days 09:00:00,1019529.0,1018809.0,302.71479388470675,302.55917850578385
10787,SP,20,2016-04-22 12:00:00, BEST,0, 123S, 1764W,90,12.3,176.4,42480 days 12:00:00,1019532.0,1018812.0,302.74394497497326,302.5673236633583
10788,SP,20,2016-04-22 12:00:00, BEST,0, 123S, 1764W,90,12.3,176.4,42480 days 12:00:00,1019532.0,1018812.0,302.74394497497326,302.5673236633583
10789,SP,20,2016-04-22 12:00:00, BEST,0, 123S, 1764W,90,12.3,176.4,42480 days 12:00:00,1019532.0,1018812.0,302.74394497497326,302.5673236633583
10790,SP,20,2016-04-22 18:00:00, BEST,0, 123S, 1756W,90,12.3,175.6,42480 days 18:00:00,1019538.0,1018818.0,302.8086775430652,302.69507402952644
10791,SP,20,2016-04-22 18:00:00, BEST,0, 123S, 1756W,90,12.3,175.6,42480 days 18:00:00,1019538.0,1018818.0,302.8086775430652,302.69507402952644
10792,SP,20,2016-04-22 18:00:00, BEST,0, 123S, 1756W,90,12.3,175.6,42480 days 18:00:00,1019538.0,1018818.0,302.8086775430652,302.69507402952644
10793,SP,20,2016-04-23 00:00:00, BEST,0, 124S, 1747W,85,12.4,174.7,42481 days 00:00:00,1019544.0,1018824.0,302.8661223385904,302.7456597449889
10794,SP,20,2016-04-23 00:00:00, BEST,0, 124S, 1747W,85,12.4,174.7,42481 days 00:00:00,1019544.0,1018824.0,302.8661223385904,302.7456597449889
10795,SP,20,2016-04-23 00:00:00, BEST,0, 124S, 1747W,85,12.4,174.7,42481 days 00:00:00,1019544.0,1018824.0,302.8661223385904,302.7456597449889
10796,SP,20,2016-04-23 06:00:00, BEST,0, 129S, 1732W,80,12.9,173.2,42481 days 06:00:00,1019550.0,1018830.0,302.74137281994973,302.6432022365521
10797,SP,20,2016-04-23 06:00:00, BEST,0, 129S, 1732W,80,12.9,173.2,42481 days 06:00:00,1019550.0,1018830.0,302.74137281994973,302.6432022365521
10798,SP,20,2016-04-23 06:00:00, BEST,0, 129S, 1732W,80,12.9,173.2,42481 days 06:00:00,1019550.0,1018830.0,302.74137281994973,302.6432022365521
10799,SP,20,2016-04-23 12:00:00, BEST,0, 135S, 1715W,55,13.5,171.5,42481 days 12:00:00,1019556.0,1018836.0,302.44728976226077,302.4284272920883
10800,SP,20,2016-04-23 12:00:00, BEST,0, 135S, 1715W,55,13.5,171.5,42481 days 12:00:00,1019556.0,1018836.0,302.44728976226077,302.4284272920883
10801,SP,20,2016-04-23 18:00:00, BEST,0, 137S, 1706W,40,13.7,170.6,42481 days 18:00:00,1019562.0,1018842.0,302.31353770103783,302.3696964190513
10802,SP,20,2016-04-24 00:00:00, BEST,0, 137S, 1699W,35,13.7,169.9,42482 days 00:00:00,1019568.0,1018848.0,302.301963003432,302.36798164903564
10803,SP,20,2016-04-24 06:00:00, BEST,0, 135S, 1693W,30,13.5,169.3,42482 days 06:00:00,1019574.0,1018854.0,302.3302567086907,302.3358297112416
10804,SP,6,2017-02-16 00:00:00, BEST,0, 158S, 1393E,25,15.8,139.3,42780 days 00:00:00,1026720.0,1026000.0,302.5891869810582,302.26681021811055
10805,SP,6,2017-02-16 06:00:00, BEST,0, 161S, 1395E,30,16.1,139.5,42780 days 06:00:00,1026726.0,1026006.0,302.60461991119934,302.28224314825167
10806,SP,6,2017-02-16 12:00:00, BEST,0, 163S, 1395E,30,16.3,139.5,42780 days 12:00:00,1026732.0,1026012.0,302.60461991119934,302.28224314825167
10807,SP,6,2017-02-16 18:00:00, BEST,0, 166S, 1392E,35,16.6,139.2,42780 days 18:00:00,1026738.0,1026018.0,302.5891869810582,302.26681021811055
10808,SP,6,2017-02-17 00:00:00, BEST,0, 169S, 1385E,35,16.9,138.5,42781 days 00:00:00,1026744.0,1026024.0,302.4828712400861,302.2316574327891
10809,SP,6,2017-02-17 06:00:00, BEST,0, 170S, 1382E,30,17.0,138.2,42781 days 06:00:00,1026750.0,1026030.0,302.5013050177547,302.2393738978597
10810,SP,6,2017-02-17 12:00:00, BEST,0, 170S, 1377E,25,17.0,137.7,42781 days 12:00:00,1026756.0,1026036.0,302.4914450901645,302.2226548902068
10811,SP,6,2017-02-17 18:00:00, BEST,0, 167S, 1367E,20,16.7,136.7,42781 days 18:00:00,1026762.0,1026042.0,302.4760121600234,302.1720691747443
10812,SP,6,2017-02-18 00:00:00, BEST,0, 164S, 1362E,20,16.4,136.2,42782 days 00:00:00,1026768.0,1026048.0,302.44857583977256,302.1729265597521
10813,SP,6,2017-02-18 06:00:00, BEST,0, 161S, 1359E,20,16.1,135.9,42782 days 06:00:00,1026774.0,1026054.0,302.4541488423235,302.21879665767153
10814,SP,6,2017-02-18 12:00:00, BEST,0, 158S, 1359E,20,15.8,135.9,42782 days 12:00:00,1026780.0,1026060.0,302.4541488423235,302.21879665767153
10815,SP,6,2017-02-18 18:00:00, BEST,0, 155S, 1359E,20,15.5,135.9,42782 days 18:00:00,1026786.0,1026066.0,302.4541488423235,302.21879665767153
10816,SP,6,2017-02-19 00:00:00, BEST,0, 152S, 1359E,25,15.2,135.9,42783 days 00:00:00,1026792.0,1026072.0,302.4541488423235,302.21879665767153
10817,SP,6,2017-02-19 06:00:00, BEST,0, 150S, 1361E,30,15.0,136.1,42783 days 06:00:00,1026798.0,1026078.0,302.4541488423235,302.21879665767153
10818,SP,6,2017-02-19 12:00:00, BEST,0, 150S, 1364E,35,15.0,136.4,42783 days 12:00:00,1026804.0,1026084.0,302.4524340723078,302.1639240171698
10819,SP,6,2017-02-19 18:00:00, BEST,0, 151S, 1367E,40,15.1,136.7,42783 days 18:00:00,1026810.0,1026090.0,302.4760121600234,302.1720691747443
10820,SP,6,2017-02-20 00:00:00, BEST,0, 153S, 1371E,50,15.3,137.1,42784 days 00:00:00,1026816.0,1026096.0,302.49830417022724,302.1784995623031
10821,SP,6,2017-02-20 06:00:00, BEST,0, 158S, 1372E,50,15.8,137.2,42784 days 06:00:00,1026822.0,1026102.0,302.5043058652821,302.18450125735797
10822,SP,6,2017-02-20 12:00:00, BEST,0, 156S, 1375E,40,15.6,137.5,42784 days 12:00:00,1026828.0,1026108.0,302.50816409781737,302.2140810401284
10823,SP,6,2017-02-20 18:00:00, BEST,0, 156S, 1378E,35,15.6,137.8,42784 days 18:00:00,1026834.0,1026114.0,302.4914450901645,302.2226548902068
10824,SP,6,2017-02-20 21:00:00, BEST,0, 156S, 1380E,35,15.6,138.0,42784 days 21:00:00,1026837.0,1026117.0,302.494445937692,302.232514817797
10825,SP,6,2017-02-21 00:00:00, BEST,0, 160S, 1380E,30,16.0,138.0,42785 days 00:00:00,1026840.0,1026120.0,302.494445937692,302.232514817797
10826,SP,6,2017-02-21 06:00:00, BEST,0, 166S, 1379E,25,16.6,137.9,42785 days 06:00:00,1026846.0,1026126.0,302.494445937692,302.232514817797
10827,SP,7,2017-02-20 06:00:00, BEST,0, 175S, 1712W,25,17.5,171.2,42784 days 06:00:00,1026822.0,1026102.0,301.0296036517981,301.3125407043851
10828,SP,7,2017-02-20 12:00:00, BEST,0, 180S, 1701W,30,18.0,170.1,42784 days 12:00:00,1026828.0,1026108.0,301.11148392004674,301.4608683107414
10829,SP,7,2017-02-20 18:00:00, BEST,0, 188S, 1682W,35,18.8,168.2,42784 days 18:00:00,1026834.0,1026114.0,301.2032241158856,301.80939531642815
10830,SP,7,2017-02-21 00:00:00, BEST,0, 199S, 1659W,35,19.9,165.9,42785 days 00:00:00,1026840.0,1026120.0,301.4004226676887,302.47258261999207
10831,SP,7,2017-02-21 06:00:00, BEST,0, 208S, 1643W,40,20.8,164.3,42785 days 06:00:00,1026846.0,1026126.0,301.68764664531494,303.09675890569923
10832,SP,7,2017-02-21 12:00:00, BEST,0, 220S, 1622W,40,22.0,162.2,42785 days 12:00:00,1026852.0,1026132.0,302.0871880589682,303.49801508936815
10833,SP,7,2017-02-21 18:00:00, BEST,0, 237S, 1596W,40,23.7,159.6,42785 days 18:00:00,1026858.0,1026138.0,302.654348241654,303.70121533622614
10834,SP,7,2017-02-22 00:00:00, BEST,0, 249S, 1577W,35,24.9,157.7,42786 days 00:00:00,1026864.0,1026144.0,302.83311301578857,303.7003579512183
10835,SP,7,2017-02-22 06:00:00, BEST,0, 262S, 1557W,35,26.2,155.7,42786 days 06:00:00,1026870.0,1026150.0,303.31753554521794,303.57989535761686
10836,SP,7,2017-02-22 12:00:00, BEST,0, 278S, 1551W,30,27.8,155.1,42786 days 12:00:00,1026876.0,1026156.0,303.3205363927454,303.46886399910164
10837,SP,8,2017-02-21 00:00:00, BEST,0, 162S, 1784E,25,16.2,178.4,42785 days 00:00:00,1026840.0,1026120.0,300.5657583625569,300.5773330601627
10838,SP,8,2017-02-21 06:00:00, BEST,0, 173S, 1796W,30,17.3,179.6,42785 days 06:00:00,1026846.0,1026126.0,300.4864502493317,300.46973124167886
10839,SP,8,2017-02-21 12:00:00, BEST,0, 186S, 1771W,35,18.6,177.1,42785 days 12:00:00,1026852.0,1026132.0,300.6836488011348,300.7372353641248
10840,SP,8,2017-02-21 18:00:00, BEST,0, 200S, 1743W,45,20.0,174.3,42785 days 18:00:00,1026858.0,1026138.0,300.9297182983848,301.04675135195487
10841,SP,8,2017-02-22 00:00:00, BEST,0, 215S, 1714W,45,21.5,171.4,42786 days 00:00:00,1026864.0,1026144.0,301.02360195674316,301.28338961411856
10842,SP,8,2017-02-22 06:00:00, BEST,0, 229S, 1692W,40,22.9,169.2,42786 days 06:00:00,1026870.0,1026150.0,301.1624983280132,301.64734954994645
10843,SP,8,2017-02-22 12:00:00, BEST,0, 245S, 1668W,35,24.5,166.8,42786 days 12:00:00,1026876.0,1026156.0,301.382846275028,302.163066632162
10844,SP,8,2017-02-22 18:00:00, BEST,0, 261S, 1644W,30,26.1,164.4,42786 days 18:00:00,1026882.0,1026162.0,301.65163647498565,303.0478879602524
10845,SP,13,2017-03-23 06:00:00, BEST,0, 143S, 1517E,20,14.3,151.7,42815 days 06:00:00,1027566.0,1026846.0,303.35011617551584,303.5528877298699
10846,SP,13,2017-03-23 12:00:00, BEST,0, 147S, 1518E,20,14.7,151.8,42815 days 12:00:00,1027572.0,1026852.0,303.35011617551584,303.5528877298699
10847,SP,13,2017-03-23 18:00:00, BEST,0, 152S, 1519E,25,15.2,151.9,42815 days 18:00:00,1027578.0,1026858.0,303.37540903324714,303.5344539522014
10848,SP,13,2017-03-24 00:00:00, BEST,0, 158S, 1517E,30,15.8,151.7,42816 days 00:00:00,1027584.0,1026864.0,303.35011617551584,303.5528877298699
10849,SP,13,2017-03-24 06:00:00, BEST,0, 164S, 1517E,30,16.4,151.7,42816 days 06:00:00,1027590.0,1026870.0,303.35011617551584,303.5528877298699
10850,SP,13,2017-03-24 12:00:00, BEST,0, 169S, 1518E,30,16.9,151.8,42816 days 12:00:00,1027596.0,1026876.0,303.35011617551584,303.5528877298699
10851,SP,13,2017-03-24 18:00:00, BEST,0, 171S, 1521E,35,17.1,152.1,42816 days 18:00:00,1027602.0,1026882.0,303.37540903324714,303.5344539522014
10852,SP,13,2017-03-25 00:00:00, BEST,0, 173S, 1522E,45,17.3,152.2,42817 days 00:00:00,1027608.0,1026888.0,303.3882698083647,303.51987840706806
10853,SP,13,2017-03-25 06:00:00, BEST,0, 177S, 1522E,55,17.7,152.2,42817 days 06:00:00,1027614.0,1026894.0,303.3882698083647,303.51987840706806
10854,SP,13,2017-03-25 06:00:00, BEST,0, 177S, 1522E,55,17.7,152.2,42817 days 06:00:00,1027614.0,1026894.0,303.3882698083647,303.51987840706806
10855,SP,13,2017-03-25 12:00:00, BEST,0, 178S, 1520E,60,17.8,152.0,42817 days 12:00:00,1027620.0,1026900.0,303.37540903324714,303.5344539522014
10856,SP,13,2017-03-25 12:00:00, BEST,0, 178S, 1520E,60,17.8,152.0,42817 days 12:00:00,1027620.0,1026900.0,303.37540903324714,303.5344539522014
10857,SP,13,2017-03-25 18:00:00, BEST,0, 179S, 1517E,65,17.9,151.7,42817 days 18:00:00,1027626.0,1026906.0,303.35011617551584,303.5528877298699
10858,SP,13,2017-03-25 18:00:00, BEST,0, 179S, 1517E,65,17.9,151.7,42817 days 18:00:00,1027626.0,1026906.0,303.35011617551584,303.5528877298699
10859,SP,13,2017-03-25 18:00:00, BEST,0, 179S, 1517E,65,17.9,151.7,42817 days 18:00:00,1027626.0,1026906.0,303.35011617551584,303.5528877298699
10860,SP,13,2017-03-26 00:00:00, BEST,0, 181S, 1514E,65,18.1,151.4,42818 days 00:00:00,1027632.0,1026912.0,303.344114480461,303.5443138797915
10861,SP,13,2017-03-26 00:00:00, BEST,0, 181S, 1514E,65,18.1,151.4,42818 days 00:00:00,1027632.0,1026912.0,303.344114480461,303.5443138797915
10862,SP,13,2017-03-26 00:00:00, BEST,0, 181S, 1514E,65,18.1,151.4,42818 days 00:00:00,1027632.0,1026912.0,303.344114480461,303.5443138797915
10863,SP,13,2017-03-26 06:00:00, BEST,0, 183S, 1512E,65,18.3,151.2,42818 days 06:00:00,1027638.0,1026918.0,303.3432570954531,303.53059571966605
10864,SP,13,2017-03-26 06:00:00, BEST,0, 183S, 1512E,65,18.3,151.2,42818 days 06:00:00,1027638.0,1026918.0,303.3432570954531,303.53059571966605
10865,SP,13,2017-03-26 06:00:00, BEST,0, 183S, 1512E,65,18.3,151.2,42818 days 06:00:00,1027638.0,1026918.0,303.3432570954531,303.53059571966605
10866,SP,13,2017-03-26 12:00:00, BEST,0, 185S, 1509E,65,18.5,150.9,42818 days 12:00:00,1027644.0,1026924.0,303.3316823978473,303.4945855493368
10867,SP,13,2017-03-26 12:00:00, BEST,0, 185S, 1509E,65,18.5,150.9,42818 days 12:00:00,1027644.0,1026924.0,303.3316823978473,303.4945855493368
10868,SP,13,2017-03-26 12:00:00, BEST,0, 185S, 1509E,65,18.5,150.9,42818 days 12:00:00,1027644.0,1026924.0,303.3316823978473,303.4945855493368
10869,SP,13,2017-03-26 18:00:00, BEST,0, 188S, 1507E,70,18.8,150.7,42818 days 18:00:00,1027650.0,1026930.0,303.34625794298057,303.48172477421923
10870,SP,13,2017-03-26 18:00:00, BEST,0, 188S, 1507E,70,18.8,150.7,42818 days 18:00:00,1027650.0,1026930.0,303.34625794298057,303.48172477421923
10871,SP,13,2017-03-26 18:00:00, BEST,0, 188S, 1507E,70,18.8,150.7,42818 days 18:00:00,1027650.0,1026930.0,303.34625794298057,303.48172477421923
10872,SP,13,2017-03-27 00:00:00, BEST,0, 191S, 1505E,80,19.1,150.5,42819 days 00:00:00,1027656.0,1026936.0,303.33725540039825,303.4701500766134
10873,SP,13,2017-03-27 00:00:00, BEST,0, 191S, 1505E,80,19.1,150.5,42819 days 00:00:00,1027656.0,1026936.0,303.33725540039825,303.4701500766134
10874,SP,13,2017-03-27 00:00:00, BEST,0, 191S, 1505E,80,19.1,150.5,42819 days 00:00:00,1027656.0,1026936.0,303.33725540039825,303.4701500766134
10875,SP,13,2017-03-27 06:00:00, BEST,0, 194S, 1502E,95,19.4,150.2,42819 days 06:00:00,1027662.0,1026942.0,303.3316823978473,303.4641483815585
10876,SP,13,2017-03-27 06:00:00, BEST,0, 194S, 1502E,95,19.4,150.2,42819 days 06:00:00,1027662.0,1026942.0,303.3316823978473,303.4641483815585
10877,SP,13,2017-03-27 06:00:00, BEST,0, 194S, 1502E,95,19.4,150.2,42819 days 06:00:00,1027662.0,1026942.0,303.3316823978473,303.4641483815585
10878,SP,13,2017-03-27 12:00:00, BEST,0, 196S, 1498E,115,19.6,149.8,42819 days 12:00:00,1027668.0,1026948.0,303.2776671423534,303.40456012351365
10879,SP,13,2017-03-27 12:00:00, BEST,0, 196S, 1498E,115,19.6,149.8,42819 days 12:00:00,1027668.0,1026948.0,303.2776671423534,303.40456012351365
10880,SP,13,2017-03-27 12:00:00, BEST,0, 196S, 1498E,115,19.6,149.8,42819 days 12:00:00,1027668.0,1026948.0,303.2776671423534,303.40456012351365
10881,SP,13,2017-03-27 18:00:00, BEST,0, 198S, 1493E,115,19.8,149.3,42819 days 18:00:00,1027674.0,1026954.0,303.27209413980245,303.3771238032628
10882,SP,13,2017-03-27 18:00:00, BEST,0, 198S, 1493E,115,19.8,149.3,42819 days 18:00:00,1027674.0,1026954.0,303.27209413980245,303.3771238032628
10883,SP,13,2017-03-27 18:00:00, BEST,0, 198S, 1493E,115,19.8,149.3,42819 days 18:00:00,1027674.0,1026954.0,303.27209413980245,303.3771238032628
10884,SP,13,2017-03-28 00:00:00, BEST,0, 200S, 1489E,105,20.0,148.9,42820 days 00:00:00,1027680.0,1026960.0,303.24465781955155,303.34797271299624
10885,SP,13,2017-03-28 00:00:00, BEST,0, 200S, 1489E,105,20.0,148.9,42820 days 00:00:00,1027680.0,1026960.0,303.24465781955155,303.34797271299624
10886,SP,13,2017-03-28 00:00:00, BEST,0, 200S, 1489E,105,20.0,148.9,42820 days 00:00:00,1027680.0,1026960.0,303.24465781955155,303.34797271299624
10887,SP,13,2017-03-28 06:00:00, BEST,0, 204S, 1485E,80,20.4,148.5,42820 days 06:00:00,1027686.0,1026966.0,303.21807888430857,303.33725540039825
10888,SP,13,2017-03-28 06:00:00, BEST,0, 204S, 1485E,80,20.4,148.5,42820 days 06:00:00,1027686.0,1026966.0,303.21807888430857,303.33725540039825
10889,SP,13,2017-03-28 06:00:00, BEST,0, 204S, 1485E,80,20.4,148.5,42820 days 06:00:00,1027686.0,1026966.0,303.21807888430857,303.33725540039825
10890,SP,13,2017-03-28 12:00:00, BEST,0, 208S, 1478E,60,20.8,147.8,42820 days 12:00:00,1027692.0,1026972.0,303.2455152045594,303.3059608476121
10891,SP,13,2017-03-28 18:00:00, BEST,0, 213S, 1472E,40,21.3,147.2,42820 days 18:00:00,1027698.0,1026978.0,303.29824438254155,303.30681823261995
10892,SP,13,2017-03-29 00:00:00, BEST,0, 216S, 1469E,35,21.6,146.9,42821 days 00:00:00,1027704.0,1026984.0,303.3021026150768,303.30681823261995
10893,SP,13,2017-03-29 06:00:00, BEST,0, 222S, 1469E,30,22.2,146.9,42821 days 06:00:00,1027710.0,1026990.0,303.3021026150768,303.30681823261995
10894,SP,14,2017-04-04 00:00:00, BEST,0, 168S, 1690W,25,16.8,169.0,42827 days 00:00:00,1027848.0,1027128.0,301.65077908997785,301.17493041062687
10895,SP,14,2017-04-04 06:00:00, BEST,0, 178S, 1694W,25,17.8,169.4,42827 days 06:00:00,1027854.0,1027134.0,301.569756206737,301.1534957854309
10896,SP,14,2017-04-04 12:00:00, BEST,0, 185S, 1696W,30,18.5,169.6,42827 days 12:00:00,1027860.0,1027140.0,301.569756206737,301.1534957854309
10897,SP,14,2017-04-04 18:00:00, BEST,0, 190S, 1698W,35,19.0,169.8,42827 days 18:00:00,1027866.0,1027146.0,301.5260295713372,301.1299176977153
10898,SP,14,2017-04-05 00:00:00, BEST,0, 195S, 1701W,35,19.5,170.1,42828 days 00:00:00,1027872.0,1027152.0,301.4925915560314,301.11148392004674
10899,SP,14,2017-04-05 06:00:00, BEST,0, 199S, 1705W,35,19.9,170.5,42828 days 06:00:00,1027878.0,1027158.0,301.44071976305713,301.0686146696548
10900,SP,14,2017-04-05 12:00:00, BEST,0, 200S, 1706W,35,20.0,170.6,42828 days 12:00:00,1027884.0,1027164.0,301.44071976305713,301.0686146696548
10901,SP,14,2017-04-05 18:00:00, BEST,0, 202S, 1707W,35,20.2,170.7,42828 days 18:00:00,1027890.0,1027170.0,301.4124260577984,301.0587547420646
10902,SP,14,2017-04-06 00:00:00, BEST,0, 204S, 1705W,35,20.4,170.5,42829 days 00:00:00,1027896.0,1027176.0,301.44071976305713,301.0686146696548
10903,SP,14,2017-04-06 06:00:00, BEST,0, 207S, 1701W,35,20.7,170.1,42829 days 06:00:00,1027902.0,1027182.0,301.4925915560314,301.11148392004674
10904,SP,14,2017-04-06 12:00:00, BEST,0, 211S, 1695W,35,21.1,169.5,42829 days 12:00:00,1027908.0,1027188.0,301.569756206737,301.1534957854309
10905,SP,14,2017-04-06 18:00:00, BEST,0, 215S, 1688W,35,21.5,168.8,42829 days 18:00:00,1027914.0,1027194.0,301.687217952811,301.18564772322486
10906,SP,14,2017-04-06 21:00:00, BEST,0, 217S, 1683W,35,21.7,168.3,42829 days 21:00:00,1027917.0,1027197.0,301.7339454357383,301.2032241158856
10907,SP,14,2017-04-07 00:00:00, BEST,0, 221S, 1686W,30,22.1,168.6,42830 days 00:00:00,1027920.0,1027200.0,301.7155116580697,301.1916494182797
10908,SP,14,2017-04-07 06:00:00, BEST,0, 219S, 1691W,30,21.9,169.1,42830 days 06:00:00,1027926.0,1027206.0,301.65077908997785,301.17493041062687
10909,SP,14,2017-04-07 12:00:00, BEST,0, 218S, 1695W,25,21.8,169.5,42830 days 12:00:00,1027932.0,1027212.0,301.569756206737,301.1534957854309
10910,SP,14,2017-04-07 18:00:00, BEST,0, 219S, 1695W,25,21.9,169.5,42830 days 18:00:00,1027938.0,1027218.0,301.569756206737,301.1534957854309
10911,SP,14,2017-04-08 00:00:00, BEST,0, 220S, 1704W,25,22.0,170.4,42831 days 00:00:00,1027944.0,1027224.0,301.44071976305713,301.0686146696548
10912,SP,14,2017-04-08 06:00:00, BEST,0, 219S, 1710W,25,21.9,171.0,42831 days 06:00:00,1027950.0,1027230.0,301.38327496753186,301.0403209643961
10913,SP,14,2017-04-08 12:00:00, BEST,0, 217S, 1715W,25,21.7,171.5,42831 days 12:00:00,1027956.0,1027236.0,301.355838647281,301.02360195674316
